COD_DANE_A,DPTO_CCDGO,MPIO_CCDGO,MPIO_CDPMP,CLAS_CCDGO,SETR_CCDGO,SETR_CCNCT,SECR_CCDGO,SECR_CCNCT,ZU_CCDGO,ZU_CDIVI,SETU_CCDGO,SETU_CCNCT,SECU_CCDGO,SECU_CCNCT,MANZ_CCDGO,AG_CCDGO,DATO_ANM,VERSION,AREA,LATITUD,LONGITUD,DENSIDAD,CTNENCUEST,TP3_1_SI,TP3_2_NO,TP3A_RI,TP3B_TCN,TP4_1_SI,TP4_2_NO,TP9_1_USO,TP9_2_USO,TP9_3_USO,TP9_4_USO,TP9_2_1_MI,TP9_2_2_MI,TP9_2_3_MI,TP9_2_4_MI,TP9_2_9_MI,TP9_3_1_NO,TP9_3_2_NO,TP9_3_3_NO,TP9_3_4_NO,TP9_3_5_NO,TP9_3_6_NO,TP9_3_7_NO,TP9_3_8_NO,TP9_3_9_NO,TP9_3_10_N,TP9_3_99_N,TVIVIENDA,TP14_1_TIP,TP14_2_TIP,TP14_3_TIP,TP14_4_TIP,TP14_5_TIP,TP14_6_TIP,TP15_1_OCU,TP15_2_OCU,TP15_3_OCU,TP15_4_OCU,TP16_HOG,TP19_EE_1,TP19_EE_2,TP19_EE_E1,TP19_EE_E2,TP19_EE_E3,TP19_EE_E4,TP19_EE_E5,TP19_EE_E6,TP19_EE_E9,TP19_ACU_1,TP19_ACU_2,TP19_ALC_1,TP19_ALC_2,TP19_GAS_1,TP19_GAS_2,TP19_GAS_9,TP19_RECB1,TP19_RECB2,TP19_INTE1,TP19_INTE2,TP19_INTE9,TP27_PERSO,PERSONAS_L,PERSONAS_S,TP32_1_SEX,TP32_2_SEX,TP34_1_EDA,TP34_2_EDA,TP34_3_EDA,TP34_4_EDA,TP34_5_EDA,TP34_6_EDA,TP34_7_EDA,TP34_8_EDA,TP34_9_EDA,TP51PRIMAR,TP51SECUND,TP51SUPERI,TP51POSTGR,TP51_13_ED,TP51_99_ED,CD_LC_CM,NMB_LC_CM,TP_LC_CM,Shape_Leng,Shape_Area
0504510000000000010211,05,045,05045,1,000,050451000,00,05045100000,000,05045000,0001,050451000000000001,02,05045100000000000102,11,027054,MANZANA,2018.0,10603.9678892,7.88795549526,-76.6302199419,0.0,14.0,0.0,14.0,0.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04,JOSE JOAQUIN VELEZ,Comuna,0.00412887613497,8.67781794175e-07
0504510000000000010214,05,045,05045,1,000,050451000,00,05045100000,000,05045000,0001,050451000000000001,02,05045100000000000102,14,027078,MANZANA,2018.0,16758.8328611,7.88714261573,-76.6304529511,0.0009547204,22.0,0.0,22.0,0.0,0.0,0.0,22.0,15.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,0.0,0.0,0.0,0.0,7.0,3.0,4.0,2.0,7.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,2.0,5.0,0.0,7.0,0.0,5.0,2.0,0.0,16.0,0.0,16.0,8.0,8.0,0.0,5.0,3.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,04,JOSE JOAQUIN VELEZ,Comuna,0.0048540121131,1.37146530207e-06
0504510000000000010217,05,045,05045,1,000,050451000,00,05045100000,000,05045000,0001,050451000000000001,02,05045100000000000102,17,027133,MANZANA,2018.0,7977.17001869,7.88594513356,-76.6290345491,0.009151115,79.0,0.0,79.0,0.0,0.0,0.0,79.0,48.0,1.0,30.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,10.0,30.0,9.0,0.0,0.0,0.0,26.0,15.0,0.0,8.0,26.0,26.0,0.0,0.0,12.0,14.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,0.0,18.0,8.0,0.0,26.0,0.0,14.0,12.0,0.0,73.0,0.0,73.0,33.0,40.0,10.0,13.0,14.0,13.0,11.0,9.0,2.0,1.0,0.0,22.0,26.0,13.0,2.0,5.0,0.0,04,JOSE JOAQUIN VELEZ,Comuna,0.00399008873229,6.52814434994e-07
0504510000000000010218,05,045,05045,1,000,050451000,00,05045100000,000,05045000,0001,050451000000000001,02,05045100000000000102,18,027157,MANZANA,2018.0,8717.01105879,7.88543192573,-76.629247365,0.0108982309,69.0,0.0,69.0,0.0,0.0,0.0,69.0,47.0,1.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,12.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,48.0,3.0,45.0,0.0,0.0,0.0,0.0,30.0,11.0,1.0,6.0,30.0,30.0,0.0,0.0,3.0,27.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,28.0,1.0,1.0,30.0,0.0,20.0,9.0,1.0,95.0,0.0,95.0,43.0,52.0,13.0,12.0,16.0,18.0,10.0,19.0,6.0,0.0,1.0,16.0,30.0,41.0,0.0,2.0,0.0,04,JOSE JOAQUIN VELEZ,Comuna,0.00388973151943,7.13357792396e-07
0504510000000000010219,05,045,05045,1,000,050451000,00,05045100000,000,05045000,0001,050451000000000001,02,05045100000000000102,19,027053,MANZANA,2018.0,37410.16925,7.8872766331,-76.628767543,0.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04,JOSE JOAQUIN VELEZ,Comuna,0.00757219576394,3.06148460958e-06
0504510000000000010220,05,045,05045,1,000,050451000,00,05045100000,000,05045000,0001,050451000000000001,02,05045100000000000102,20,027113,MANZANA,2018.0,3047.24869298,7.88649524385,-76.6310978869,0.0,13.0,0.0,13.0,0.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04,JOSE JOAQUIN VELEZ,Comuna,0.00201846370176,2.49372109781e-07
0504510000000000010221,05,045,05045,1,000,050451000,00,05045100000,000,05045000,0001,050451000000000001,02,05045100000000000102,21,027135,MANZANA,2018.0,8851.51508394,7.88584511433,-76.6308313523,0.0019205752,28.0,0.0,28.0,0.0,0.0,0.0,28.0,8.0,1.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,6.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,6.0,6.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,1.0,1.0,5.0,0.0,6.0,0.0,5.0,1.0,0.0,17.0,0.0,17.0,11.0,6.0,3.0,4.0,1.0,3.0,2.0,2.0,1.0,0.0,1.0,2.0,7.0,5.0,0.0,0.0,1.0,04,JOSE JOAQUIN VELEZ,Comuna,0.00400309814368,7.24364298536e-07
0504510000000000010222,05,045,05045,1,000,050451000,00,05045100000,000,05045000,0001,050451000000000001,02,05045100000000000102,22,012891,MANZANA,2018.0,14673.0484352,7.89543050426,-76.6295183123,0.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04,JOSE JOAQUIN VELEZ,Comuna,0.00456650369823,1.20079959182e-06
0504510000000000010223,05,045,05045,1,000,050451000,00,05045100000,000,05045000,0001,050451000000000001,02,05045100000000000102,23,012865,MANZANA,2018.0,4041.7797485,7.88628865177,-76.6303516564,0.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04,JOSE JOAQUIN VELEZ,Comuna,0.00245664375861,3.30760196953e-07
0504510000000000010301,05,045,05045,1,000,050451000,00,05045100000,000,05045000,0001,050451000000000001,03,05045100000000000103,01,027027,MANZANA,2018.0,3022.71749423,7.88929976173,-76.6364252771,0.0205113445,34.0,0.0,34.0,0.0,0.0,0.0,34.0,25.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,7.0,18.0,0.0,0.0,0.0,0.0,21.0,2.0,0.0,2.0,21.0,21.0,0.0,2.0,15.0,4.0,0.0,0.0,0.0,0.0,21.0,0.0,19.0,2.0,15.0,6.0,0.0,19.0,2.0,12.0,9.0,0.0,62.0,0.0,62.0,27.0,35.0,7.0,14.0,9.0,12.0,7.0,9.0,2.0,0.0,2.0,12.0,32.0,7.0,3.0,1.0,0.0,04,JOSE JOAQUIN VELEZ,Comuna,0.00214308140268,2.47363834393e-07
0504510000000000010302,05,045,05045,1,000,050451000,00,05045100000,000,05045000,0001,050451000000000001,03,05045100000000000103,02,027030,MANZANA,2018.0,2497.44164957,7.88926236938,-76.6359902703,0.0156159808,18.0,0.0,18.0,0.0,0.0,0.0,18.0,13.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,7.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,13.0,13.0,0.0,1.0,3.0,9.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,12.0,1.0,0.0,13.0,0.0,4.0,9.0,0.0,39.0,0.0,39.0,17.0,22.0,7.0,3.0,5.0,8.0,2.0,3.0,3.0,5.0,3.0,15.0,11.0,9.0,0.0,0.0,1.0,04,JOSE JOAQUIN VELEZ,Comuna,0.00189119814327,2.04378394872e-07
0504510000000000010303,05,045,05045,1,000,050451000,00,05045100000,000,05045000,0001,050451000000000001,03,05045100000000000103,03,027033,MANZANA,2018.0,2245.97804686,7.88916011784,-76.6355624488,0.0204810555,16.0,0.0,16.0,0.0,0.0,0.0,16.0,14.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,11.0,0.0,0.0,1.0,0.0,13.0,0.0,0.0,2.0,13.0,13.0,0.0,1.0,2.0,10.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,10.0,3.0,0.0,13.0,0.0,3.0,10.0,0.0,46.0,0.0,46.0,24.0,22.0,7.0,9.0,6.0,13.0,4.0,2.0,1.0,3.0,1.0,11.0,18.0,6.0,0.0,3.0,6.0,04,JOSE JOAQUIN VELEZ,Comuna,0.00174112298844,1.83799908636e-07
0504510000000000010304,05,045,05045,1,000,050451000,00,05045100000,000,05045000,0001,050451000000000001,03,05045100000000000103,04,027036,MANZANA,2018.0,2030.76645611,7.88905943198,-76.6351314789,0.0275757947,30.0,0.0,30.0,0.0,0.0,0.0,30.0,23.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,5.0,18.0,0.0,0.0,0.0,0.0,16.0,5.0,1.0,1.0,16.0,16.0,0.0,1.0,12.0,3.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,0.0,14.0,2.0,0.0,16.0,0.0,5.0,11.0,0.0,56.0,0.0,56.0,27.0,29.0,7.0,12.0,8.0,10.0,7.0,7.0,3.0,1.0,1.0,11.0,28.0,13.0,0.0,2.0,0.0,04,JOSE JOAQUIN VELEZ,Comuna,0.00184745057776,1.66188130381e-07
0504510000000000010305,05,045,05045,1,000,050451000,00,05045100000,000,05045000,0001,050451000000000001,03,05045100000000000103,05,027039,MANZANA,2018.0,3503.99118593,7.88883236262,-76.6347484483,0.0276827179,40.0,0.0,40.0,0.0,0.0,0.0,40.0,33.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,12.0,23.0,0.0,0.0,0.0,0.0,30.0,3.0,1.0,1.0,30.0,30.0,0.0,0.0,29.0,1.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,29.0,1.0,0.0,30.0,0.0,9.0,21.0,0.0,97.0,0.0,97.0,43.0,54.0,13.0,12.0,18.0,10.0,13.0,9.0,12.0,4.0,6.0,32.0,31.0,22.0,2.0,2.0,2.0,04,JOSE JOAQUIN VELEZ,Comuna,0.00243253674851,2.86750160718e-07
0504510000000000010306,05,045,05045,1,000,050451000,00,05045100000,000,05045000,0001,050451000000000001,03,05045100000000000103,06,027042,MANZANA,2018.0,4643.14491253,7.88861807695,-76.634295944,0.0254138095,84.0,0.0,84.0,0.0,0.0,0.0,84.0,72.0,1.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,73.0,13.0,44.0,16.0,0.0,0.0,0.0,44.0,17.0,1.0,11.0,44.0,44.0,0.0,0.0,9.0,35.0,0.0,0.0,0.0,0.0,44.0,0.0,44.0,0.0,12.0,31.0,1.0,44.0,0.0,43.0,0.0,1.0,118.0,0.0,118.0,63.0,55.0,13.0,9.0,22.0,27.0,9.0,17.0,12.0,8.0,1.0,43.0,44.0,23.0,0.0,1.0,1.0,04,JOSE JOAQUIN VELEZ,Comuna,0.00281969424009,3.7997251863e-07
0504510000000000010307,05,045,05045,1,000,050451000,00,05045100000,000,05045000,0001,050451000000000001,03,05045100000000000103,07,027047,MANZANA,2018.0,8667.63152864,7.88825248379,-76.6339610482,0.0205361753,68.0,0.0,68.0,0.0,0.0,0.0,68.0,64.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,28.0,36.0,0.0,0.0,0.0,0.0,58.0,3.0,0.0,3.0,63.0,58.0,0.0,2.0,29.0,27.0,0.0,0.0,0.0,0.0,58.0,0.0,58.0,0.0,55.0,3.0,0.0,58.0,0.0,31.0,27.0,0.0,178.0,0.0,178.0,79.0,99.0,18.0,27.0,30.0,26.0,17.0,28.0,19.0,9.0,4.0,51.0,77.0,31.0,2.0,5.0,2.0,04,JOSE JOAQUIN VELEZ,Comuna,0.00484858129758,7.09317299725e-07
0504510000000000010308,05,045,05045,1,000,050451000,00,05045100000,000,05045000,0001,050451000000000001,03,05045100000000000103,08,027050,MANZANA,2018.0,4545.68171755,7.88841881138,-76.6326785528,0.0224388786,74.0,0.0,74.0,0.0,0.0,0.0,74.0,53.0,3.0,18.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,6.0,50.0,0.0,0.0,0.0,0.0,40.0,8.0,1.0,7.0,41.0,40.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,38.0,1.0,1.0,40.0,0.0,27.0,12.0,1.0,102.0,0.0,102.0,45.0,57.0,7.0,14.0,9.0,16.0,24.0,8.0,8.0,10.0,6.0,20.0,42.0,25.0,5.0,8.0,0.0,04,JOSE JOAQUIN VELEZ,Comuna,0.00269567376971,3.71997631346e-07
0504510000000000010309,05,045,05045,1,000,050451000,00,05045100000,000,05045000,0001,050451000000000001,03,05045100000000000103,09,027057,MANZANA,2018.0,4495.85416425,7.88815826916,-76.6316961223,0.0100092214,38.0,0.0,38.0,0.0,0.0,0.0,38.0,13.0,4.0,21.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,6.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,17.0,7.0,9.0,1.0,0.0,0.0,0.0,16.0,0.0,1.0,0.0,16.0,16.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,16.0,0.0,15.0,1.0,9.0,7.0,0.0,15.0,1.0,9.0,7.0,0.0,45.0,0.0,45.0,20.0,25.0,5.0,4.0,7.0,9.0,5.0,9.0,3.0,2.0,1.0,6.0,18.0,12.0,3.0,3.0,1.0,04,JOSE JOAQUIN VELEZ,Comuna,0.00267949981743,3.67920209167e-07
0504510000000000010310,05,045,05045,1,000,050451000,00,05045100000,000,05045000,0001,050451000000000001,03,05045100000000000103,10,027070,MANZANA,2018.0,4157.96010535,7.88770182867,-76.6318231535,0.0103416096,35.0,0.0,35.0,0.0,0.0,0.0,35.0,18.0,2.0,15.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,20.0,9.0,11.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,4.0,14.0,13.0,1.0,1.0,0.0,11.0,1.0,0.0,0.0,0.0,14.0,0.0,13.0,1.0,7.0,7.0,0.0,14.0,0.0,6.0,8.0,0.0,43.0,0.0,43.0,23.0,20.0,2.0,6.0,9.0,4.0,7.0,7.0,6.0,2.0,0.0,8.0,21.0,8.0,1.0,1.0,2.0,04,JOSE JOAQUIN VELEZ,Comuna,0.00269476122085,3.40268226995e-07
0504510000000000010311,05,045,05045,1,000,050451000,00,05045100000,000,05045000,0001,050451000000000001,03,05045100000000000103,11,027061,MANZANA,2018.0,4418.59504371,7.88798184997,-76.6328071976,0.0208210981,52.0,0.0,52.0,0.0,0.0,0.0,52.0,34.0,4.0,14.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,2.0,36.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,8.0,31.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,0.0,30.0,0.0,28.0,2.0,0.0,92.0,0.0,92.0,42.0,50.0,13.0,11.0,13.0,15.0,16.0,12.0,11.0,0.0,1.0,17.0,36.0,24.0,3.0,3.0,1.0,04,JOSE JOAQUIN VELEZ,Comuna,0.00279949503415,3.61596595972e-07
0504510000000000010312,05,045,05045,1,000,050451000,00,05045100000,000,05045000,0001,050451000000000001,03,05045100000000000103,12,027059,MANZANA,2018.0,1557.57117103,7.88815434553,-76.6335323188,0.0282491099,30.0,0.0,30.0,0.0,0.0,0.0,30.0,23.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,9.0,15.0,0.0,0.0,0.0,0.0,17.0,4.0,0.0,3.0,17.0,17.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,0.0,13.0,4.0,0.0,17.0,0.0,11.0,6.0,0.0,44.0,0.0,44.0,25.0,19.0,3.0,10.0,3.0,7.0,6.0,7.0,7.0,1.0,0.0,12.0,20.0,9.0,2.0,0.0,0.0,04,JOSE JOAQUIN VELEZ,Comuna,0.00156030068569,1.27464073692e-07
0504510000000000010313,05,045,05045,1,000,050451000,00,05045100000,000,05045000,0001,050451000000000001,03,05045100000000000103,13,027058,MANZANA,2018.0,11237.9173822,7.88698299793,-76.6350346552,0.007563679,28.0,0.0,28.0,0.0,0.0,0.0,28.0,27.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,17.0,11.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,3.0,25.0,24.0,1.0,0.0,22.0,2.0,0.0,0.0,0.0,0.0,25.0,0.0,12.0,13.0,7.0,18.0,0.0,24.0,1.0,11.0,14.0,0.0,85.0,0.0,85.0,40.0,45.0,12.0,17.0,15.0,12.0,13.0,4.0,8.0,4.0,0.0,32.0,38.0,4.0,2.0,2.0,1.0,04,JOSE JOAQUIN VELEZ,Comuna,0.00712408907593,9.1965242724e-07
0504510000000000010314,05,045,05045,1,000,050451000,00,05045100000,000,05045000,0001,050451000000000001,03,05045100000000000103,14,027071,MANZANA,2018.0,2138.88735668,7.88775061647,-76.6339042988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04,JOSE JOAQUIN VELEZ,Comuna,0.00167845988618,1.75036109301e-07
0504510000000000010315,05,045,05045,1,000,050451000,00,05045100000,000,05045000,0001,050451000000000001,03,05045100000000000103,15,027075,MANZANA,2018.0,4124.10175083,7.88752732179,-76.6329330453,0.0220654107,57.0,0.0,57.0,0.0,0.0,0.0,57.0,32.0,1.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,33.0,11.0,22.0,0.0,0.0,0.0,0.0,30.0,0.0,2.0,1.0,30.0,30.0,0.0,0.0,1.0,28.0,1.0,0.0,0.0,0.0,29.0,1.0,30.0,0.0,17.0,13.0,0.0,29.0,1.0,16.0,14.0,0.0,91.0,0.0,91.0,45.0,46.0,9.0,22.0,13.0,18.0,14.0,10.0,1.0,4.0,0.0,13.0,41.0,20.0,6.0,4.0,1.0,04,JOSE JOAQUIN VELEZ,Comuna,0.00254577792286,3.37496615588e-07
0504510000000000010316,05,045,05045,1,000,050451000,00,05045100000,000,05045000,0001,050451000000000001,03,05045100000000000103,16,027084,MANZANA,2018.0,4158.2687463,7.88725621262,-76.6319524779,0.0206816842,71.0,0.0,71.0,0.0,0.0,0.0,71.0,50.0,1.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,16.0,35.0,0.0,0.0,0.0,0.0,29.0,14.0,0.0,8.0,29.0,29.0,0.0,0.0,3.0,26.0,0.0,0.0,0.0,0.0,29.0,0.0,29.0,0.0,23.0,6.0,0.0,28.0,1.0,20.0,9.0,0.0,86.0,0.0,86.0,46.0,40.0,7.0,10.0,9.0,24.0,12.0,14.0,7.0,2.0,1.0,13.0,33.0,24.0,9.0,3.0,0.0,04,JOSE JOAQUIN VELEZ,Comuna,0.00257975847976,3.40292668916e-07
0504510000000000010317,05,045,05045,1,000,050451000,00,05045100000,000,05045000,0001,050451000000000001,03,05045100000000000103,17,027101,MANZANA,2018.0,1913.49777238,7.88688995846,-76.6320540563,0.013065079,26.0,0.0,26.0,0.0,0.0,0.0,26.0,19.0,2.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,5.0,4.0,12.0,0.0,0.0,0.0,12.0,5.0,0.0,4.0,12.0,12.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,11.0,1.0,11.0,1.0,4.0,8.0,0.0,12.0,0.0,3.0,9.0,0.0,25.0,0.0,25.0,14.0,11.0,4.0,4.0,5.0,2.0,3.0,3.0,2.0,1.0,1.0,8.0,9.0,5.0,0.0,2.0,0.0,04,JOSE JOAQUIN VELEZ,Comuna,0.00208825820327,1.56591601763e-07
0504510000000000010318,05,045,05045,1,000,050451000,00,05045100000,000,05045000,0001,050451000000000001,03,05045100000000000103,18,027097,MANZANA,2018.0,6207.8616256,7.88663520478,-76.6329174404,0.0251294262,72.0,0.0,72.0,0.0,0.0,0.0,72.0,70.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,19.0,51.0,0.0,0.0,0.0,0.0,53.0,8.0,0.0,9.0,53.0,53.0,0.0,0.0,3.0,41.0,9.0,0.0,0.0,0.0,53.0,0.0,53.0,0.0,50.0,2.0,1.0,53.0,0.0,36.0,16.0,1.0,156.0,0.0,156.0,66.0,90.0,20.0,23.0,23.0,21.0,25.0,25.0,11.0,5.0,3.0,31.0,58.0,43.0,7.0,1.0,5.0,04,JOSE JOAQUIN VELEZ,Comuna,0.00313454591144,5.08020127918e-07
